season,player,nationality,position_group,GK,RB,RWB,CB,LB,LWB,DM,CM,AM,RM,RW,LM,LW,ST,position_source,needs_review,notes
2010/11,Bradden Inman,AUS,Midfielder,false,false,false,false,false,false,false,true,false,false,false,false,false,false,local_enhanced_exact,false,
2010/11,Michael Richardson,ENG,Midfielder,false,false,false,false,false,false,false,true,false,false,false,false,false,false,local_enhanced_exact,false,
2010/11,Phil Airey,ENG,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2010/11,JJ Hooper,ENG,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,manual_position_override,false,
2010/11,Peter Lovenkrands,DEN,Forward,false,false,false,false,false,false,false,false,false,false,false,false,true,true,manual_position_override,false,
2010/11,Leon Best,IRL,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2010/11,Shola Ameobi,ENG,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2010/11,Nile Ranger,ENG,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2010/11,Xisco,ESP,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2010/11,Ryan Donaldson,ENG,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2010/11,Joan Simun Edmundsson,FRO,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2010/11,Shefki Kuqi,FIN,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2011/12,Tim Krul,NED,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2011/12,Fraser Forster,ENG,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2011/12,Robert Elliot,IRL,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2011/12,Steve Harper,ENG,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2011/12,Michael Hoganson,ENG,Defender,false,false,false,false,true,false,false,false,false,false,false,false,false,false,manual_position_override,false,
2011/12,Fabricio Coloccini,ARG,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2011/12,Davide Santon,ITA,Defender,false,false,false,false,true,true,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2011/12,Paul Dummett,WAL,Defender,false,false,false,false,true,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2011/12,Ryan Taylor,ENG,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2011/12,Danny Simpson,ENG,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2011/12,Mike Williamson,ENG,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,manual_position_override,false,
2011/12,James Perch,ENG,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2011/12,Steven Taylor,ENG,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2011/12,Shane Ferguson,NIR,Defender,false,false,false,false,false,false,false,true,false,false,false,false,false,false,local_enhanced_exact,false,
2011/12,James Tavernier,ENG,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2011/12,Tamas Kadar,HUN,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2011/12,Marcus Maddison,ENG,Midfielder,false,false,false,false,false,false,false,false,true,false,true,false,false,false,manual_position_override,false,
2011/12,Yohan Cabaye,FRA,Midfielder,false,false,false,false,false,false,true,true,false,false,false,false,false,false,local_enhanced_exact,false,
2011/12,Danny Guthrie,ENG,Midfielder,false,false,false,false,false,false,false,true,false,false,false,false,false,false,local_enhanced_exact,false,
2011/12,Gabriel Obertan,FRA,Midfielder,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2011/12,Dan Gosling,ENG,Midfielder,false,false,false,false,false,false,false,true,false,false,false,false,false,false,local_enhanced_exact,false,
2011/12,Alan Smith,ENG,Midfielder,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2011/12,Jonas Gutierrez,ARG,Midfielder,false,false,false,false,false,false,false,false,false,false,false,true,true,false,local_enhanced_exact,false,
2011/12,Haris Vuckic,SVN,Midfielder,false,false,false,false,false,false,false,true,false,false,false,false,false,false,local_enhanced_exact,false,
2011/12,Cheik Tiote,CIV,Midfielder,false,false,false,false,false,false,true,true,false,false,false,false,false,false,manual_position_override,false,
2011/12,Hatem Ben Arfa,FRA,Midfielder,false,false,false,false,false,false,false,false,false,true,true,false,false,false,local_enhanced_exact,false,
2011/12,Mehdi Abeid,ALG,Midfielder,false,false,false,false,false,false,false,true,false,false,false,false,false,false,local_enhanced_exact,false,
2011/12,Sylvain Marveaux,FRA,Midfielder,false,false,false,false,false,false,false,true,false,false,false,false,false,false,local_enhanced_exact,false,
2011/12,Sammy Ameobi,ENG,Midfielder,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2011/12,Bradden Inman,AUS,Midfielder,false,false,false,false,false,false,false,true,false,false,false,false,false,false,local_enhanced_player,false,
2011/12,Michael Richardson,ENG,Midfielder,false,false,false,false,false,false,false,true,false,false,false,false,false,false,local_enhanced_player,false,
2011/12,Phil Airey,ENG,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_player,false,
2011/12,Daniel Taylor,ENG,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,manual_position_override,false,
2011/12,Sammy Adjei,GHA,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,manual_position_override,false,
2011/12,JJ Hooper,ENG,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,manual_position_override,false,
2011/12,Papiss Cisse,SEN,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,manual_position_override,false,
2011/12,Peter Lovenkrands,DEN,Forward,false,false,false,false,false,false,false,false,false,false,false,false,true,true,manual_position_override,false,
2011/12,Demba Ba,SEN,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2011/12,Leon Best,IRL,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2011/12,Shola Ameobi,NGA,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2011/12,Nile Ranger,ENG,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2011/12,Xisco,ESP,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_player,false,
2011/12,Ryan Donaldson,ENG,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2012/13,Tim Krul,NED,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2012/13,Robert Elliot,IRL,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2012/13,Jak Alnwick,ENG,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2012/13,Steve Harper,ENG,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2012/13,Fabricio Coloccini,ARG,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2012/13,Paul Dummett,WAL,Defender,false,false,false,false,true,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2012/13,Davide Santon,ITA,Defender,false,false,false,false,true,true,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2012/13,Ryan Taylor,ENG,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2012/13,Danny Simpson,ENG,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2012/13,Mike Williamson,ENG,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,manual_position_override,false,
2012/13,Mapou Yanga-Mbiwa,FRA,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2012/13,James Perch,ENG,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2012/13,Massadio Haidara,SEN,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2012/13,Mathieu Debuchy,FRA,Defender,false,true,true,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2012/13,Steven Taylor,ENG,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2012/13,James Tavernier,ENG,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2012/13,Remie Streete,ENG,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2012/13,Shane Ferguson,NIR,Defender,false,false,false,false,false,false,false,true,false,false,false,false,false,false,local_enhanced_exact,false,
2012/13,Curtis Good,AUS,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2012/13,Kevin Mbabu,SUI,Defender,false,false,false,false,true,false,false,false,false,false,false,false,false,false,local_enhanced_player,false,
2012/13,Gael Bigirimana,BDI,Midfielder,false,false,false,false,false,false,false,true,false,false,false,false,false,false,local_enhanced_exact,false,
2012/13,Yohan Cabaye,FRA,Midfielder,false,false,false,false,false,false,true,true,false,false,false,false,false,false,local_enhanced_exact,false,
2012/13,Moussa Sissoko,FRA,Midfielder,false,false,false,false,false,false,false,true,true,false,false,false,false,false,local_enhanced_exact,false,
2012/13,Vurnon Anita,NED,Midfielder,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2012/13,Gabriel Obertan,FRA,Midfielder,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2012/13,Dan Gosling,ENG,Midfielder,false,false,false,false,false,false,false,true,false,false,false,false,false,false,local_enhanced_exact,false,
2012/13,Romain Amalfitano,FRA,Midfielder,false,false,false,false,false,false,false,true,false,false,false,false,false,false,local_enhanced_exact,false,
2012/13,Jonas Gutierrez,ARG,Midfielder,false,false,false,false,false,false,false,false,false,false,false,true,true,false,local_enhanced_exact,false,
2012/13,Yoan Gouffran,FRA,Midfielder,false,false,false,false,false,false,false,false,false,false,false,false,true,false,local_enhanced_exact,false,
2012/13,Haris Vuckic,SVN,Midfielder,false,false,false,false,false,false,false,true,false,false,false,false,false,false,local_enhanced_exact,false,
2012/13,Cheik Tiote,CIV,Midfielder,false,false,false,false,false,false,true,true,false,false,false,false,false,false,manual_position_override,false,
2012/13,Hatem Ben Arfa,FRA,Midfielder,false,false,false,false,false,false,false,false,false,true,true,false,false,false,local_enhanced_exact,false,
2012/13,Mehdi Abeid,ALG,Midfielder,false,false,false,false,false,false,false,true,false,false,false,false,false,false,local_enhanced_exact,false,
2012/13,Sylvain Marveaux,FRA,Midfielder,false,false,false,false,false,false,false,true,false,false,false,false,false,false,local_enhanced_exact,false,
2012/13,Sammy Ameobi,ENG,Midfielder,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2012/13,Bradden Inman,AUS,Midfielder,false,false,false,false,false,false,false,true,false,false,false,false,false,false,local_enhanced_exact,false,
2012/13,Michael Richardson,ENG,Midfielder,false,false,false,false,false,false,false,true,false,false,false,false,false,false,local_enhanced_player,false,
2012/13,Conor Newton,ENG,Midfielder,false,false,false,false,false,false,false,true,false,false,false,false,false,false,local_enhanced_exact,false,
2012/13,Papiss Demba Cisse,SEN,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2012/13,Shola Ameobi,NGA,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2012/13,Adam Campbell,ENG,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2013/14,Tim Krul,NED,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2013/14,Robert Elliot,IRL,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2013/14,Jak Alnwick,ENG,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2013/14,Freddie Woodman,ENG,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_player,false,
2013/14,Fabricio Coloccini,ARG,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2013/14,Davide Santon,ITA,Defender,false,false,false,false,true,true,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2013/14,Paul Dummett,WAL,Defender,false,false,false,false,true,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2013/14,Ryan Taylor,ENG,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2013/14,Mike Williamson,ENG,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,manual_position_override,false,
2013/14,Mapou Yanga-Mbiwa,FRA,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2013/14,Massadio Haidara,SEN,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2013/14,Mathieu Debuchy,FRA,Defender,false,true,true,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2013/14,Steven Taylor,ENG,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2013/14,Remie Streete,ENG,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2013/14,Shane Ferguson,NIR,Defender,false,false,false,false,false,false,false,true,false,false,false,false,false,false,local_enhanced_player,false,
2013/14,James Tavernier,ENG,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2013/14,Lubomir Satka,SVK,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2013/14,Curtis Good,AUS,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2013/14,Jamie Sterry,ENG,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_player,false,
2013/14,Kevin Mbabu,SUI,Defender,false,false,false,false,true,false,false,false,false,false,false,false,false,false,local_enhanced_player,false,
2013/14,Gael Bigirimana,BDI,Midfielder,false,false,false,false,false,false,false,true,false,false,false,false,false,false,local_enhanced_exact,false,
2013/14,Moussa Sissoko,FRA,Midfielder,false,false,false,false,false,false,false,true,true,true,false,false,false,false,local_enhanced_exact,false,
2013/14,Vurnon Anita,NED,Midfielder,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2013/14,Gabriel Obertan,FRA,Midfielder,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2013/14,Dan Gosling,ENG,Midfielder,false,false,false,false,false,false,false,true,false,false,false,false,false,false,local_enhanced_exact,false,
2013/14,Romain Amalfitano,FRA,Midfielder,false,false,false,false,false,false,false,true,false,false,false,false,false,false,local_enhanced_exact,false,
2013/14,Jonas Gutierrez,ARG,Midfielder,false,false,false,false,false,false,false,false,false,false,false,true,true,false,local_enhanced_exact,false,
2013/14,Yoan Gouffran,FRA,Midfielder,false,false,false,false,false,false,false,false,false,false,false,false,true,false,local_enhanced_exact,false,
2013/14,Haris Vuckic,SVN,Midfielder,false,false,false,false,false,false,false,true,false,false,false,false,false,false,local_enhanced_exact,false,
2013/14,Cheik Tiote,CIV,Midfielder,false,false,false,false,false,false,true,true,false,false,false,false,false,false,manual_position_override,false,
2013/14,Hatem Ben Arfa,FRA,Midfielder,false,false,false,false,false,false,false,false,false,true,true,false,false,false,local_enhanced_exact,false,
2013/14,Mehdi Abeid,ALG,Midfielder,false,false,false,false,false,false,false,true,false,false,false,false,false,false,local_enhanced_player,false,
2013/14,Sylvain Marveaux,FRA,Midfielder,false,false,false,false,false,false,false,true,false,false,false,false,false,false,local_enhanced_exact,false,
2013/14,Sammy Ameobi,ENG,Midfielder,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2013/14,Michael Richardson,ENG,Midfielder,false,false,false,false,false,false,false,true,false,false,false,false,false,false,local_enhanced_player,false,
2013/14,Conor Newton,ENG,Midfielder,false,false,false,false,false,false,false,true,false,false,false,false,false,false,local_enhanced_player,false,
2013/14,Papiss Demba Cisse,SEN,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2013/14,Loic Remy,FRA,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2013/14,Luuk de Jong,NED,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2013/14,Shola Ameobi,NGA,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2013/14,Adam Armstrong,ENG,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2013/14,Adam Campbell,ENG,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2014/15,Tim Krul,NED,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2014/15,Robert Elliot,IRL,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2014/15,Karl Darlow,ENG,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_player,false,
2014/15,Jak Alnwick,ENG,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2014/15,Freddie Woodman,ENG,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2014/15,Curtis Good,AUS,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2014/15,Fabricio Coloccini,ARG,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2014/15,Paul Dummett,WAL,Defender,false,false,false,false,true,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2014/15,Ryan Taylor,ENG,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2014/15,Mike Williamson,ENG,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,manual_position_override,false,
2014/15,Jamaal Lascelles,ENG,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_player,false,
2014/15,Massadio Haidara,FRA,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2014/15,Daryl Janmaat,NED,Defender,false,true,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2014/15,Steven Taylor,ENG,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2014/15,Remie Streete,ENG,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2014/15,Shane Ferguson,NIR,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2014/15,Lubomir Satka,SVK,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2014/15,Jamie Sterry,ENG,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2014/15,Kevin Mbabu,SUI,Defender,false,false,false,false,true,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2014/15,Gael Bigirimana,ENG,Midfielder,false,false,false,false,false,false,false,true,false,false,false,false,false,false,local_enhanced_exact,false,
2014/15,Jack Colback,ENG,Midfielder,false,false,false,false,true,false,true,true,false,false,false,false,false,false,local_enhanced_exact,false,
2014/15,Moussa Sissoko,FRA,Midfielder,false,false,false,false,false,false,false,true,true,true,false,false,false,false,local_enhanced_exact,false,
2014/15,Vurnon Anita,NED,Midfielder,false,false,false,false,false,false,false,true,false,false,false,false,false,false,local_enhanced_exact,false,
2014/15,Siem de Jong,NED,Midfielder,false,false,false,false,false,false,false,false,true,false,false,false,false,true,local_enhanced_exact,false,
2014/15,Gabriel Obertan,FRA,Midfielder,false,false,false,false,false,false,false,true,false,false,false,false,false,false,local_enhanced_exact,false,
2014/15,Rolando Aarons,ENG,Midfielder,false,false,false,false,false,false,false,false,false,false,false,true,true,false,local_enhanced_exact,false,
2014/15,Jonas Gutierrez,ARG,Midfielder,false,false,false,false,false,false,false,true,false,false,false,true,true,false,local_enhanced_exact,false,
2014/15,Remy Cabella,FRA,Midfielder,false,false,false,false,false,false,false,true,false,false,false,false,false,false,local_enhanced_exact,false,
2014/15,Yoan Gouffran,FRA,Midfielder,false,false,false,false,false,false,false,false,false,false,false,false,true,false,local_enhanced_exact,false,
2014/15,Haris Vuckic,SVN,Midfielder,false,false,false,false,false,false,false,true,false,false,false,false,false,false,local_enhanced_exact,false,
2014/15,Cheik Tiote,CIV,Midfielder,false,false,false,false,false,false,true,true,false,false,false,false,false,false,manual_position_override,false,
2014/15,Mehdi Abeid,ALG,Midfielder,false,false,false,false,false,false,false,true,false,false,false,false,false,false,local_enhanced_exact,false,
2014/15,Sylvain Marveaux,FRA,Midfielder,false,false,false,false,false,false,false,true,false,false,false,false,false,false,local_enhanced_player,false,
2014/15,Olivier Kemen,FRA,Midfielder,false,false,false,false,false,false,false,true,false,false,false,false,false,false,local_enhanced_exact,false,
2014/15,Alex Gilliead,ENG,Midfielder,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2014/15,Callum Roberts,ENG,Midfielder,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2014/15,Sammy Ameobi,ENG,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2014/15,Papiss Demba Cisse,SEN,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2014/15,Facundo Ferreyra,ARG,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2014/15,Ayoze Perez,ESP,Forward,false,false,false,false,false,false,false,false,false,false,true,false,false,true,local_enhanced_exact,false,
2014/15,Emmanuel Riviere,FRA,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2014/15,Adam Armstrong,ENG,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2014/15,Adam Campbell,ENG,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2015/16,Tim Krul,NED,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2015/16,Robert Elliot,IRL,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2015/16,Karl Darlow,ENG,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2015/16,Freddie Woodman,ENG,Goalkeeper,true,false,false,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2015/16,Curtis Good,AUS,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2015/16,Callum Williams,ENG,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2015/16,Fabricio Coloccini,ARG,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2015/16,Paul Dummett,WAL,Defender,false,false,false,true,true,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2015/16,Jamaal Lascelles,ENG,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2015/16,Chancel Mbemba,COD,Defender,false,false,false,true,true,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2015/16,Massadio Haidara,FRA,Defender,false,false,false,false,true,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2015/16,Daryl Janmaat,NED,Defender,false,true,true,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2015/16,Steven Taylor,ENG,Defender,false,false,false,true,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2015/16,Jamie Sterry,ENG,Defender,false,true,true,false,false,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2015/16,Kevin Mbabu,SUI,Defender,false,false,false,false,true,true,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2015/16,Gael Bigirimana,ENG,Midfielder,false,false,false,false,false,false,true,true,true,false,false,false,false,false,local_enhanced_exact,false,
2015/16,Florian Thauvin,FRA,Midfielder,false,false,false,false,false,false,false,false,false,false,false,true,true,false,local_enhanced_exact,false,
2015/16,Liam Gibson,ENG,Midfielder,false,false,false,false,true,false,false,false,false,false,false,false,false,false,local_enhanced_exact,false,
2015/16,Jack Colback,ENG,Midfielder,false,false,false,false,true,false,true,true,false,false,false,false,false,false,local_enhanced_exact,false,
2015/16,Georginio Wijnaldum,NED,Midfielder,false,false,false,false,false,false,false,true,true,false,false,false,true,false,local_enhanced_exact,false,
2015/16,Moussa Sissoko,FRA,Midfielder,false,false,false,false,false,false,false,true,true,true,false,false,false,false,local_enhanced_exact,false,
2015/16,Vurnon Anita,NED,Midfielder,false,true,true,false,false,false,true,true,false,false,false,false,false,false,local_enhanced_exact,false,
2015/16,Siem de Jong,NED,Midfielder,false,false,false,false,false,false,false,false,true,false,false,false,false,true,local_enhanced_exact,false,
2015/16,Jonjo Shelvey,ENG,Midfielder,false,false,false,false,false,false,true,true,false,false,false,false,false,false,local_enhanced_exact,false,
2015/16,Rolando Aarons,ENG,Midfielder,false,false,false,false,false,false,false,false,false,false,false,true,true,false,local_enhanced_exact,false,
2015/16,Yoan Gouffran,FRA,Midfielder,false,false,false,false,false,false,false,false,false,false,false,true,true,true,local_enhanced_exact,false,
2015/16,Remy Cabella,FRA,Midfielder,false,false,false,false,false,false,false,false,true,true,true,false,false,false,local_enhanced_exact,false,
2015/16,Henri Saivet,SEN,Midfielder,false,false,false,false,false,false,false,true,true,false,false,false,false,false,local_enhanced_exact,false,
2015/16,Cheik Tiote,CIV,Midfielder,false,false,false,false,false,false,true,true,false,false,false,false,false,false,manual_position_override,false,
2015/16,Andros Townsend,ENG,Midfielder,false,false,false,false,false,false,false,false,false,true,true,true,true,false,local_enhanced_exact,false,
2015/16,Daniel Barlaser,TUR,Forward,false,false,false,false,false,false,true,true,true,false,false,false,false,false,manual_position_override,false,
2015/16,Sammy Ameobi,ENG,Forward,false,false,false,false,false,false,false,false,false,true,true,true,true,false,local_enhanced_player,false,
2015/16,Ivan Toney,ENG,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2015/16,Papiss Demba Cisse,SEN,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2015/16,Ayoze Perez,ESP,Forward,false,false,false,false,false,false,false,false,true,true,true,false,false,true,local_enhanced_exact,false,
2015/16,Seydou Doumbia,CIV,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
2015/16,Emmanuel Riviere,FRA,Forward,false,false,false,false,false,false,false,false,false,false,false,false,false,true,local_enhanced_exact,false,
